tick,logic,n_tasks,jain_index,max_error_pct,avg_error_pct,ops_saved,apaf_state
377,BSA,50,0.995650,31.445312,31.445312,50,N/A
378,BSA,50,0.995707,31.445312,31.445312,50,N/A
379,BSA,50,0.995778,31.445312,31.445312,50,N/A
380,BSA,50,0.995862,31.445312,31.445312,50,N/A
381,BSA,50,0.995959,31.445312,31.445312,50,N/A
382,BSA,50,0.996068,31.445312,31.445312,50,N/A
383,BSA,50,0.996190,31.445312,31.445312,50,N/A
384,BSA,50,0.996324,31.445312,31.445312,50,N/A
385,BSA,50,0.996471,31.445312,31.445312,50,N/A
386,BSA,50,0.996629,31.445312,31.445312,50,N/A
387,BSA,50,0.996799,31.445312,31.445312,50,N/A
388,BSA,50,0.996980,31.445312,31.445312,50,N/A
389,BSA,50,0.997173,31.445312,31.445312,50,N/A
390,BSA,50,0.997377,31.445312,31.445312,50,N/A
391,BSA,50,0.997592,31.445312,31.445312,50,N/A
392,BSA,50,0.997818,31.445312,31.445312,50,N/A
393,BSA,50,0.998055,31.445312,31.445312,50,N/A
394,BSA,50,0.998302,31.445312,31.445312,50,N/A
395,BSA,50,0.998560,31.445312,31.445312,50,N/A
396,BSA,50,0.998828,31.445312,31.445312,50,N/A
397,BSA,50,0.999106,31.445312,31.445312,50,N/A
398,BSA,50,0.999394,31.445312,31.445312,50,N/A
399,BSA,50,0.999692,31.445312,31.445312,50,N/A
400,BSA,50,1.000000,31.445312,31.445312,50,N/A
401,BSA,50,0.999695,31.445312,31.445312,50,N/A
402,BSA,50,0.999406,31.445312,31.445312,50,N/A
403,BSA,50,0.999133,31.445312,31.445312,50,N/A
404,BSA,50,0.998874,31.445312,31.445312,50,N/A
405,BSA,50,0.998630,31.445312,31.445312,50,N/A
406,BSA,50,0.998401,31.445312,31.445312,50,N/A
407,BSA,50,0.998186,31.445312,31.445312,50,N/A
408,BSA,50,0.997986,31.445312,31.445312,50,N/A
409,BSA,50,0.997799,31.445312,31.445312,50,N/A
410,BSA,50,0.997626,31.445312,31.445312,50,N/A
411,BSA,50,0.997467,31.445312,31.445312,50,N/A
412,BSA,50,0.997321,31.445312,31.445312,50,N/A
413,BSA,50,0.997188,31.445312,31.445312,50,N/A
414,BSA,50,0.997068,31.445312,31.445312,50,N/A
415,BSA,50,0.996961,31.445312,31.445312,50,N/A
416,BSA,50,0.996866,31.445312,31.445312,50,N/A
417,BSA,50,0.996784,31.445312,31.445312,50,N/A
418,BSA,50,0.996714,31.445312,31.445312,50,N/A
419,BSA,50,0.996656,31.445312,31.445312,50,N/A
420,BSA,50,0.996610,31.445312,31.445312,50,N/A
421,BSA,50,0.996576,31.445312,31.445312,50,N/A
422,BSA,50,0.996553,31.445312,31.445312,50,N/A
423,BSA,50,0.996541,31.445312,31.445312,50,N/A
424,BSA,50,0.996541,31.445312,31.445312,50,N/A
425,BSA,50,0.996552,31.445312,31.445312,50,N/A
426,BSA,50,0.996573,31.445312,31.445312,50,N/A
427,BSA,50,0.996606,31.445312,31.445312,50,N/A
428,BSA,50,0.996649,31.445312,31.445312,50,N/A
429,BSA,50,0.996702,31.445312,31.445312,50,N/A
430,BSA,50,0.996765,31.445312,31.445312,50,N/A
431,BSA,50,0.996839,31.445312,31.445312,50,N/A
432,BSA,50,0.996923,31.445312,31.445312,50,N/A
433,BSA,50,0.997017,31.445312,31.445312,50,N/A
434,BSA,50,0.997120,31.445312,31.445312,50,N/A
435,BSA,50,0.997233,31.445312,31.445312,50,N/A
436,BSA,50,0.997356,31.445312,31.445312,50,N/A
437,BSA,50,0.997488,31.445312,31.445312,50,N/A
